Distance_m,Profile_mm
10.979,-18.9166627378262
10.98,-18.6655686649539
10.981,-18.3503312509829
10.982,-18.2113475951435
10.983,-18.4430359905744
10.984,-18.7441561780739
10.985,-19.082435290131
10.986,-19.4860165472846
10.987,-19.9892335185929
10.988,-20.5138736176551
10.989,-20.6940158960482
10.99,-20.5960201270165
10.991,-20.3717566672428
10.992,-20.0880613185108
10.993,-19.8044067859072
10.994,-19.4153951131969
10.995,-18.9544239241596
10.996,-18.4670727523657
10.997,-18.1257071935685
10.998,-18.0838782123917
10.999,-18.2376674917705
11.0,-18.5190134964288
11.001,-18.7829815692457
11.002,-18.9901920403269
11.003,-19.127659774299
11.004,-19.0843931865774
11.005,-18.9823207890356
11.006,-18.8921049256607
11.007,-18.8007510511409
11.008,-18.6901912860055
11.009,-18.613143200228
11.01,-18.6932446295912
11.011,-18.8433693358708
11.012,-19.1023433715372
11.013,-19.3872562653883
11.014,-19.5360278714573
11.015,-19.6288747221023
11.016,-19.5463512374031
11.017,-19.2026672056818
11.018,-18.6511518102048
11.019,-18.2053124866501
11.02,-18.0886641292538
11.021,-18.1355554136256
11.022,-18.2984288166419
11.023,-18.4164769487149
11.024,-18.4782129199953
11.025,-18.590110491141
11.026,-18.7957754819365
11.027,-19.1173913186052
11.028,-19.2759931781474
11.029,-19.3166235132311
11.03,-19.2646117647588
11.031,-19.0480483842625
11.032,-18.9971341284862
11.033,-19.163452606617
11.034,-19.3780559195112
11.035,-19.4834871954548
11.036,-19.4635205585788
11.037,-19.4467420141024
11.038,-19.4397061343465
11.039,-19.4932215333455
11.04,-19.52895555926
11.041,-19.4689404251571
11.042,-19.4256821435388
11.043,-19.4909846262154
11.044,-19.7238063282905
11.045,-20.006007403788
11.046,-20.1578067526961
11.047,-20.1348712482592
11.048,-20.041801819223
11.049,-19.9640311016119
11.05,-19.7473524338993
11.051,-19.3533051659422
11.052,-18.9201049443953
11.053,-18.54792575383
11.054,-18.3924513676753
11.055,-18.4035623926088
11.056,-18.4300999268947
11.057,-18.522075221471
11.058,-18.6666742087616
11.059,-18.8157781830067
11.06,-18.9363589063547
11.061,-18.8953729159998
11.062,-18.7002593923481
11.063,-18.6520192152234
11.064,-18.8180928731331
11.065,-18.8674338691698
11.066,-18.8107039615295
11.067,-18.9092726933431
11.068,-19.2130790127863
11.069,-19.5299997524745
11.07,-19.6310587254556
11.071,-19.3437153996446
11.072,-18.7313589107085
11.073,-18.2972001093192
11.074,-18.1531609598067
11.075,-18.1151108914923
11.076,-18.1115515289312
11.077,-18.1060066180828
11.078,-18.215647232253
11.079,-18.4000451146027
11.08,-18.6511857455265
11.081,-18.8557892092711
11.082,-18.917745588588
11.083,-18.9768179080754
11.084,-19.007031777507
11.085,-18.9518843671928
11.086,-18.8176511081746
11.087,-18.8151809054218
11.088,-18.9018509694518
11.089,-18.9233627304691
11.09,-18.9426050647834
11.091,-18.7951649452458
11.092,-18.5995859643719
11.093,-18.4083375472716
11.094,-18.1384293078711
11.095,-17.9035560308624
11.096,-17.7169224791607
11.097,-17.7033804545298
11.098,-17.7177916345685
11.099,-17.6766951971495
11.1,-17.8023040774134
11.101,-18.0572460205121
11.102,-18.4271489291243
11.103,-18.8415330892602
11.104,-19.1415766973887
11.105,-19.1446836514501
11.106,-18.6979851631045
11.107,-18.1874032023709
11.108,-17.9582466715773
11.109,-17.9295087011539
11.11,-17.9501365090354
11.111,-17.9841690920227
11.112,-18.1868411188278
11.113,-18.4344977469811
11.114,-18.5617818363296
11.115,-18.6794013497077
11.116,-18.7888803250414
11.117,-18.81751400033
11.118,-18.8635056815615
11.119,-18.9544739088498
11.12,-18.8409146697282
11.121,-18.4633400479589
11.122,-18.1053421135046
11.123,-18.1372264700639
11.124,-18.4951121729408
11.125,-18.8043171161499
11.126,-18.9804070767915
11.127,-19.0213875401879
11.128,-18.9800417893115
11.129,-18.8085296575687
11.13,-18.4591104242645
11.131,-18.1146898645368
11.132,-17.9400867402654
11.133,-17.9514340591719
11.134,-17.8715889123177
11.135,-17.7816159629304
11.136,-17.9694514636508
11.137,-18.3459045772006
11.138,-18.8425396721261
11.139,-19.1360785318535
11.14,-19.1127989913579
11.141,-19.0740971402923
11.142,-19.1019621475207
11.143,-19.2289547529701
11.144,-19.3110075659469
11.145,-19.3715092874944
11.146,-19.5205419158885
11.147,-19.5342532789993
11.148,-19.4047303131065
11.149,-19.2871527490783
11.15,-19.3493961356273
11.151,-19.5788933520479
11.152,-19.7302630780178
11.153,-19.6961383401297
11.154,-19.5814261383675
11.155,-19.5412533677983
11.156,-19.4752876968278
11.157,-19.4278950278945
11.158,-19.5333538494949
11.159,-19.6941343785422
11.16,-19.8181808258595
11.161,-19.7314338329462
11.162,-19.4968881436499
11.163,-19.2007547090657
11.164,-18.9554389931821
11.165,-18.9999462487175
11.166,-19.183857772118
11.167,-19.4018047901077
11.168,-19.4841413395895
11.169,-19.4508542528753
11.17,-19.5281094066909
11.171,-19.5655400896229
11.172,-19.6200619432652
11.173,-19.7673489217151
11.174,-19.8567741085988
11.175,-19.693996968494
11.176,-19.4615030302946
11.177,-19.4408973973371
11.178,-19.4100057290952
11.179,-19.3823072213965
11.18,-19.3861560820212
11.181,-19.4275343760927
11.182,-19.4029727686106
11.183,-19.1645393706547
11.184,-19.0261591413784
11.185,-18.9411155927929
11.186,-19.0241516349636
11.187,-19.3205161284545
11.188,-19.5649128140638
11.189,-19.7957508236397
11.19,-19.6998146387225
11.191,-19.3681770221054
11.192,-19.1672831511101
11.193,-19.2023559765009
11.194,-19.4998487134955
11.195,-19.6153533492334
11.196,-19.5689167692445
11.197,-19.5447099686565
11.198,-19.4270494791756
11.199,-19.3864127240997
11.2,-19.3603394797108
11.201,-19.3510778220929
11.202,-19.1938675924406
11.203,-18.5701494471268
11.204,-17.9522285812722
11.205,-17.7018531060676
11.206,-17.8119344785741
11.207,-18.155634720043
11.208,-18.6015844739026
11.209,-19.2332908827304
11.21,-19.5256986246248
11.211,-19.3747097815162
11.212,-19.384052686439
11.213,-19.5319716157331
11.214,-19.759349451358
11.215,-19.9109390345313
11.216,-19.917169037475
11.217,-19.8662742555153
11.218,-19.5231082167111
11.219,-19.2346565571187
11.22,-19.178600679024
11.221,-19.0967637234337
11.222,-19.0161024701882
11.223,-18.8825256905403
11.224,-18.7994452136471
11.225,-18.7108206932454
11.226,-18.5381519382777
11.227,-18.4629840150912
11.228,-18.3696562787551
11.229,-18.3513947066289
11.23,-18.527477244943
11.231,-18.5591313774753
11.232,-18.3830603525287
11.233,-18.1300616049767
11.234,-17.9484206035131
11.235,-18.0339940359727
11.236,-18.2645150518855
11.237,-18.5839052314573
11.238,-18.9129254427318
11.239,-19.1281583134696
11.24,-19.2668301267908
11.241,-19.1905562592953
11.242,-18.9692607142495
11.243,-18.8006006513659
11.244,-18.7493108121723
11.245,-18.8164473320103
11.246,-18.7167887240036
11.247,-18.4028847194243
11.248,-18.1209986832841
11.249,-17.9091106256695
11.25,-17.879911304093
11.251,-18.1064920859437
11.252,-18.5490227340889
11.253,-19.0478298442074
11.254,-19.189264700012
11.255,-19.0897769432093
11.256,-19.0719179025819
11.257,-19.1859938788906
11.258,-19.3927433223224
11.259,-19.3960808935368
11.26,-19.3302293580061
11.261,-19.3830545784759
11.262,-19.4737453545128
11.263,-19.5550978097057
11.264,-19.3877104298276
11.265,-19.2011036583065
11.266,-19.1596830583732
11.267,-19.0965204729449
11.268,-19.0290772251772
11.269,-18.9270999981494
11.27,-18.9257224308538
11.271,-18.958272008469
11.272,-19.0379458732155
11.273,-19.2431788056114
11.274,-19.2712943874129
11.275,-19.1976463992869
11.276,-19.2198205439734
11.277,-19.351947847359
11.278,-19.4650610663387
11.279,-19.4432884090759
11.28,-19.4962908947362
11.281,-19.559260595694
11.282,-19.4872855882513
11.283,-19.3872307412148
11.284,-19.2477871107698
11.285,-19.1727325854149
11.286,-19.2558661784347
11.287,-19.4214279146484
11.288,-19.5005175836505
11.289,-19.2762785081192
11.29,-18.9010942180848
11.291,-18.5934735799702
11.292,-18.3071589507779
11.293,-18.1506758919899
11.294,-18.2954298813007
11.295,-18.5862190437728
11.296,-18.8117596331722
11.297,-18.9327818273306
11.298,-19.0871094547548
11.299,-19.3290753083307
11.3,-19.3766148408496
11.301,-19.2632240651531
11.302,-19.1533133177264
11.303,-19.0588267185663
11.304,-18.9643851532068
11.305,-18.8518358847527
11.306,-18.9992121425197
11.307,-19.1071586516489
11.308,-18.8927142857472
11.309,-18.7284548321752
11.31,-18.6984839480927
11.311,-18.6279084152241
11.312,-18.1502883586954
11.313,-17.5693190894739
11.314,-17.3439948357367
11.315,-17.1926165114725
11.316,-17.1053987536713
11.317,-17.1342112845387
11.318,-17.2908790319315
11.319,-17.4900394722765
11.32,-17.5873860130293
11.321,-17.7891449350655
11.322,-18.0196064465161
11.323,-18.1424768730521
11.324,-18.1190938391994
11.325,-17.7864007413888
11.326,-17.3383510506236
11.327,-17.1541727750926
11.328,-17.241044222853
11.329,-17.4952764180983
11.33,-17.8999694255052
11.331,-18.2455149297467
11.332,-18.4420691899802
11.333,-18.5445483994723
11.334,-18.6921337124407
11.335,-19.006305858152
11.336,-19.2266012891893
11.337,-19.2404051995296
11.338,-19.0748641255516
11.339,-18.8432923137991
11.34,-18.6707055172537
11.341,-18.3192527815767
11.342,-17.9742939199185
11.343,-17.9553165842812
11.344,-18.1472409038818
11.345,-18.4018448068631
11.346,-18.5756694823221
11.347,-18.5688254225866
11.348,-18.3433671456433
11.349,-18.1622208273726
11.35,-18.2634481201953
11.351,-18.4174353169428
11.352,-18.3738722147537
11.353,-18.2422728614316
11.354,-18.2301836702796
11.355,-18.2333354177427
11.356,-18.2280212297901
11.357,-18.3363661958815
11.358,-18.4317526332818
11.359,-18.3684722462903
11.36,-18.2279601750034
11.361,-18.2076416998455
11.362,-18.3269702897111
11.363,-18.4681799475977
11.364,-18.6753592449967
11.365,-18.9152899664386
11.366,-18.9379376325131
11.367,-18.769045389834
11.368,-18.7046475379358
11.369,-18.8021070536727
11.37,-18.8019150046554
11.371,-18.6556927597997
11.372,-18.6333175480552
11.373,-18.7570129748328
11.374,-18.860282425245
11.375,-18.8879858719188
11.376,-18.8844283173328
11.377,-18.8436790928075
11.378,-18.788193765728
11.379,-18.8793122507045
11.38,-19.0955409343137
11.381,-19.2523829166303
11.382,-19.3234896372474
11.383,-19.4418325583819
11.384,-19.4689589014454
11.385,-19.2981534345531
11.386,-19.1509313709389
11.387,-19.1415744215814
11.388,-19.2379717345554
11.389,-19.2252035629292
11.39,-19.1576050385694
11.391,-19.1179836506081
11.392,-19.0017319228556
11.393,-18.9670075786783
11.394,-18.76389216541
11.395,-18.407477106277
11.396,-18.3534491654227
11.397,-18.5160578892388
11.398,-18.7406233170999
11.399,-18.8824648751992
11.4,-18.911509255787
11.401,-18.9442504788773
11.402,-18.9641682604991
11.403,-18.9595300236638
11.404,-18.8463167294658
11.405,-18.6651531264347
11.406,-18.6515625908438
11.407,-18.7432071712213
11.408,-18.7573758487038
11.409,-18.8627006250609
11.41,-18.977238741461
11.411,-18.8546428608265
11.412,-18.6235830012329
11.413,-18.3516730045824
11.414,-18.13167462874
11.415,-18.012578975376
11.416,-18.0043328707781
11.417,-18.1916571865737
11.418,-18.3899767570569
11.419,-18.6023291976205
11.42,-18.8087604282475
11.421,-18.7454723565785
11.422,-18.5020087726131
11.423,-18.2901790938437
11.424,-18.1442832340397
11.425,-17.96596865204
11.426,-17.8208298060224
11.427,-17.8438583359484
11.428,-17.8372348810051
11.429,-17.6680986924886
11.43,-17.465715798696
11.431,-17.4283200899333
11.432,-17.6396410138389
11.433,-17.9591966522166
11.434,-18.2799859809508
11.435,-18.6147300392058
11.436,-18.9340683545254
11.437,-19.1485185998985
11.438,-19.4019722470563
11.439,-19.6421595471128
11.44,-19.310168883149
11.441,-18.3716290667907
11.442,-17.4175905120854
11.443,-17.0106688033196
11.444,-17.0266727681036
11.445,-17.0174470417174
11.446,-17.0979517104052
11.447,-17.2904962725541
11.448,-17.5616833736132
11.449,-17.9000422518993
11.45,-18.1758256304908
11.451,-18.3471954086624
11.452,-18.332033976652
11.453,-18.4004017940536
11.454,-18.6720219501262
11.455,-18.9217417233821
11.456,-18.9971758491011
11.457,-18.9229134674741
11.458,-18.9805247060758
11.459,-19.0826353868439
11.46,-19.1443537292174
11.461,-19.2007468559832
11.462,-19.187136162182
11.463,-19.1336416398129
11.464,-18.9425082436109
11.465,-18.8022177757382
11.466,-18.8131282623132
11.467,-18.8299957400624
11.468,-18.762047524981
11.469,-18.5333281231915
11.47,-18.2939792813159
11.471,-18.0798137750827
11.472,-17.9067110188573
11.473,-17.7240004806227
11.474,-17.5542576333034
11.475,-17.6018421143243
11.476,-17.7350909923957
11.477,-17.7952708447237
11.478,-17.7003193494897
11.479,-17.6606733949378
11.48,-17.8797499705209
11.481,-18.2071334842223
11.482,-18.6220582155172
11.483,-18.9843121212031
11.484,-19.3356639066577
11.485,-19.6340349203392
11.486,-19.5983206954563
11.487,-19.4593459759976
11.488,-19.3216595066645
11.489,-19.2661354708893
11.49,-19.2491942174813
11.491,-19.0450710496696
11.492,-18.888947614708
11.493,-18.6351614231045
11.494,-18.4198291975585
11.495,-18.5473408856285
11.496,-18.6883929750016
11.497,-18.8937426940388
11.498,-19.059267171145
11.499,-19.1325358247428
11.5,-19.2098344471962
11.501,-19.1172666255823
11.502,-19.0545555130772
11.503,-18.912931121406
11.504,-18.7016748187877
11.505,-18.609690301717
11.506,-18.4372633210766
11.507,-18.3870879729057
11.508,-18.519974054915
11.509,-18.6854183925918
11.51,-18.7293288745531
11.511,-18.5846183967801
11.512,-18.5509240649374
11.513,-18.5421407549792
11.514,-18.5470347808854
11.515,-18.553004913773
11.516,-18.2961576664701
11.517,-18.0713361012908
11.518,-18.1752979800174
11.519,-18.6348438714953
11.52,-19.1613731643338
11.521,-19.3631975500016
11.522,-19.3708337090432
11.523,-19.3411823630781
11.524,-19.2801289053509
11.525,-19.2756180368652
11.526,-19.3748048272239
11.527,-19.4479456229843
11.528,-19.4232846911587
11.529,-19.3233348014903
11.53,-19.0278127061461
11.531,-18.6804553321913
11.532,-18.5131298842844
11.533,-18.4948476110153
11.534,-18.5083622602386
11.535,-18.4308213529146
11.536,-18.4514245817402
11.537,-18.5968528788953
11.538,-18.7251455890289
11.539,-18.9314592901238
11.54,-19.1059447829414
11.541,-19.3287492233694
11.542,-19.5474494533775
11.543,-19.4574085066698
11.544,-19.1880476741646
11.545,-18.8551239907682
11.546,-18.5733205804287
11.547,-18.3839043071896
11.548,-18.239515778048
11.549,-18.3068430892372
11.55,-18.5369766902035
11.551,-18.7069525478241
11.552,-18.7755298028841
11.553,-18.8788758915822
11.554,-19.1018134898619
11.555,-19.3399480103638
11.556,-19.5175894806035
11.557,-19.5710642854206
11.558,-19.4432504533644
11.559,-19.2677536157931
11.56,-19.2323897328648
11.561,-19.3783142606281
11.562,-19.5487817626007
11.563,-19.6564487783462
11.564,-19.6762641690827
11.565,-19.5442655336977
11.566,-19.4799629108266
11.567,-19.5835186565706
11.568,-19.6646767737633
11.569,-19.7232840020603
11.57,-19.811144796605
11.571,-19.8823595458557
11.572,-19.8404119628558
11.573,-19.7110886227355
11.574,-19.558622663949
11.575,-19.2640710382136
11.576,-18.8924083206008
11.577,-18.7239029133697
11.578,-18.7637845188433
11.579,-18.6761331917217
11.58,-18.424579303105
11.581,-18.2108586291639
11.582,-18.1281220559275
11.583,-18.1351500870343
11.584,-18.0339921800687
11.585,-18.0059655481624
11.586,-18.0457091809456
11.587,-18.0862683488404
11.588,-18.2435123843716
11.589,-18.2717028535893
11.59,-18.4240248435184
11.591,-18.7011671564055
11.592,-18.7995202041473
11.593,-18.8237895294741
11.594,-18.6355139277625
11.595,-18.4250782466308
11.596,-18.2506741777617
11.597,-18.1075739290482
11.598,-18.3158547229472
11.599,-18.609245179136
11.6,-18.9026269653362
11.601,-19.1975570763192
11.602,-19.2820270823063
11.603,-19.3271685093434
11.604,-19.4578332829364
11.605,-19.6187645507204
11.606,-19.5905047403802
11.607,-19.4194116848506
11.608,-19.4079941989908
11.609,-19.3767993412589
11.61,-19.2309910057372
11.611,-19.1426813926245
11.612,-19.0174615722136
11.613,-18.7298752966615
11.614,-18.4573214615558
11.615,-18.4267076338633
11.616,-18.4194175645502
11.617,-18.1768057540085
11.618,-17.9021920350362
11.619,-17.9035390602822
11.62,-18.2293141539333
11.621,-18.7220057780496
11.622,-19.0686428510632
11.623,-18.9614694440065
11.624,-18.5012543896876
11.625,-17.9529895100492
11.626,-17.6098522524945
11.627,-17.5934454257753
11.628,-17.6733954115166
11.629,-17.8181837154398
11.63,-18.0583094948239
11.631,-18.4253663805667
11.632,-18.9118225469888
11.633,-19.288413502622
11.634,-19.3927039625799
11.635,-19.2395275403403
11.636,-19.0284642479669
11.637,-18.8175029592561
11.638,-18.5776783855401
11.639,-18.4420957114138
11.64,-18.4730579864645
11.641,-18.5433787957217
11.642,-18.5293380872704
11.643,-18.4740979006184
11.644,-18.4226360228744
11.645,-18.360749267611
11.646,-18.3188663110633
11.647,-18.3730728580391
11.648,-18.4130145176872
11.649,-18.4012853226784
11.65,-18.5479137000656
11.651,-18.8486854131643
11.652,-19.165921454643
11.653,-19.2956522302428
11.654,-19.2804439068319
11.655,-19.2574842564159
11.656,-19.1253928751271
11.657,-18.9914973285437
11.658,-18.8917656256264
11.659,-18.913558398282
11.66,-19.0784056833756
11.661,-19.1298208671669
11.662,-18.9439244689231
11.663,-18.5223568042206
11.664,-18.3519154210961
11.665,-18.5496452740562
11.666,-18.7022005600933
11.667,-18.8250217205797
11.668,-18.8143985338895
11.669,-18.76692182671
11.67,-18.8537400487906
11.671,-18.9268056620866
11.672,-19.0228661133945
11.673,-18.9428589377056
11.674,-18.6278790498207
11.675,-18.372852678118
11.676,-18.1887018413016
11.677,-18.0044859286007
11.678,-17.8957062337396
11.679,-18.1116389905922
11.68,-18.6890574659569
11.681,-19.0579111828098
11.682,-18.9363332857259
11.683,-18.7588281765113
11.684,-18.7881447600493
11.685,-18.9445740313299
11.686,-19.0258046258167
11.687,-19.0182620337763
11.688,-19.0304891605323
11.689,-18.9674405920169
11.69,-18.988578648948
11.691,-19.0205910736624
11.692,-18.8203198868773
11.693,-18.6141599601061
11.694,-18.5413922512852
11.695,-18.6451219668632
11.696,-18.7180420696228
11.697,-18.5266462433619
11.698,-18.3174830042177
11.699,-18.2958069658602
11.7,-18.5077647702717
11.701,-18.7333460997642
11.702,-18.7380040731642
11.703,-18.6701375324621
11.704,-18.5316407656018
11.705,-18.2743969667359
11.706,-17.9527006252226
11.707,-17.6083696700638
11.708,-17.414593386978
11.709,-17.4814633860584
11.71,-18.088489142497
11.711,-19.1128618172998
11.712,-19.8100494260281
11.713,-20.045338028439
11.714,-19.9628227374782
